LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
95933.0,1.0,0.0,0.0,21.0,1.0,-2.0,3.0,4.0,-2.0,-2.0,226259.0,54866.0,-200.0,-212.0,-232.0,88797.0,67885.0,0.0,69128.0,65449.0,76823.0,127402.0,0.0
109162.0,1.0,0.0,0.0,21.0,3.0,-1.0,1.0,5.0,-2.0,-2.0,157863.0,50092.0,-200.0,48489.0,-232.0,12531.0,0.0,0.0,0.0,0.0,0.0,30082.0,0.0
64777.0,1.0,0.0,1.0,36.0,1.0,-0.0,1.0,3.0,-2.0,-2.0,-81.0,93383.0,-200.0,25192.0,6388.0,137698.0,0.0,0.0,0.0,429250.0,0.0,81592.0,0.0
274481.0,1.0,0.0,0.0,21.0,6.0,-1.0,5.0,4.0,-2.0,-2.0,240210.0,33328.0,-200.0,67572.0,-232.0,-331.0,0.0,192651.0,0.0,0.0,94532.0,213503.0,0.0
120218.0,1.0,0.0,1.0,38.0,4.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,130925.0,-200.0,16903.0,98430.0,174902.0,309828.0,0.0,0.0,620761.0,64390.0,0.0,0.0
113201.0,1.0,1.0,1.0,37.0,-0.0,-2.0,1.0,4.0,-2.0,-2.0,-81.0,127176.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,191224.0,0.0,62369.0,0.0
164162.0,1.0,0.0,0.0,22.0,2.0,-2.0,0.0,3.0,-2.0,0.0,147858.0,136729.0,-200.0,100351.0,-232.0,-331.0,0.0,20939.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,6.0,-2.0,1.0,3.0,-1.0,-1.0,214299.0,54220.0,-200.0,43001.0,-232.0,29007.0,14225.0,0.0,0.0,0.0,82731.0,63635.0,0.0
10000.0,1.0,1.0,2.0,37.0,1.0,-1.0,3.0,3.0,-2.0,-2.0,-81.0,125069.0,-200.0,54471.0,4814.0,126449.0,0.0,0.0,0.0,518942.0,0.0,214054.0,0.0
463706.0,1.0,0.0,0.0,24.0,1.0,0.0,1.0,3.0,-2.0,-1.0,113368.0,71562.0,-200.0,32385.0,-232.0,-331.0,0.0,58874.0,0.0,60984.0,68647.0,95016.0,0.0
48404.0,1.0,0.0,0.0,23.0,1.0,-1.0,1.0,1.0,-2.0,-0.0,190533.0,122949.0,-200.0,107352.0,-232.0,-331.0,0.0,0.0,0.0,130718.0,0.0,78103.0,0.0
68229.0,1.0,0.0,0.0,32.0,1.0,-1.0,-0.0,2.0,-2.0,-2.0,50488.0,40580.0,-200.0,-212.0,-232.0,61362.0,0.0,0.0,0.0,48329.0,31683.0,194448.0,0.0
296513.0,1.0,0.0,1.0,27.0,-0.0,1.0,2.0,2.0,-2.0,-2.0,87718.0,74608.0,-200.0,77486.0,25708.0,7308.0,0.0,0.0,0.0,196818.0,0.0,196546.0,0.0
152245.0,1.0,0.0,0.0,21.0,3.0,-2.0,4.0,6.0,-2.0,-2.0,137483.0,198836.0,-200.0,106465.0,-232.0,-331.0,0.0,0.0,0.0,406324.0,0.0,0.0,0.0
360148.0,1.0,0.0,0.0,30.0,1.0,-1.0,0.0,7.0,-2.0,-2.0,61766.0,143195.0,-200.0,90756.0,-232.0,-331.0,0.0,0.0,0.0,246106.0,0.0,0.0,0.0
317665.0,1.0,0.0,1.0,22.0,2.0,-2.0,3.0,1.0,-2.0,-2.0,42900.0,86689.0,-200.0,-212.0,52697.0,29362.0,0.0,52925.0,0.0,121158.0,210207.0,407386.0,0.0
323334.0,1.0,0.0,1.0,21.0,6.0,-2.0,5.0,-1.0,-2.0,-2.0,34760.0,74684.0,-200.0,58461.0,108689.0,68500.0,25455.0,0.0,0.0,267620.0,173864.0,323554.0,0.0
298349.0,1.0,0.0,0.0,21.0,4.0,-2.0,1.0,3.0,-2.0,-2.0,119019.0,29914.0,-200.0,-212.0,-232.0,32080.0,0.0,22409.0,0.0,0.0,144573.0,222147.0,0.0
171907.0,1.0,0.0,0.0,26.0,4.0,-2.0,1.0,1.0,-2.0,-2.0,24735.0,130059.0,-200.0,48958.0,66851.0,60718.0,193774.0,0.0,0.0,303401.0,20052.0,0.0,0.0
202553.0,1.0,0.0,1.0,34.0,4.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,167606.0,-200.0,-212.0,36195.0,82952.0,95858.0,0.0,0.0,493553.0,41408.0,0.0,0.0
198132.0,1.0,0.0,1.0,21.0,2.0,-2.0,2.0,-2.0,-2.0,0.0,25885.0,97458.0,-200.0,53301.0,83121.0,13096.0,0.0,42454.0,0.0,17188.0,11885.0,212355.0,0.0
10000.0,1.0,0.0,0.0,21.0,1.0,-2.0,2.0,6.0,-2.0,-2.0,171264.0,111686.0,-200.0,63307.0,-232.0,28289.0,0.0,0.0,0.0,86458.0,26634.0,168018.0,0.0
213827.0,1.0,0.0,0.0,21.0,6.0,-2.0,6.0,1.0,-2.0,-1.0,300435.0,61734.0,-200.0,70725.0,-232.0,-331.0,0.0,125364.0,0.0,8791.0,168193.0,387515.0,0.0
23396.0,1.0,0.0,0.0,27.0,4.0,-0.0,1.0,2.0,-2.0,-1.0,3531.0,155831.0,-200.0,20368.0,-232.0,18273.0,0.0,0.0,0.0,273135.0,0.0,0.0,0.0
209394.0,1.0,0.0,0.0,24.0,1.0,-2.0,-0.0,1.0,-2.0,0.0,82226.0,114201.0,-200.0,63174.0,-232.0,-331.0,0.0,0.0,0.0,7975.0,0.0,315.0,0.0
83318.0,1.0,0.0,0.0,21.0,5.0,-2.0,3.0,-1.0,-2.0,-1.0,26664.0,129469.0,-200.0,81831.0,81834.0,49535.0,111437.0,0.0,0.0,202271.0,44430.0,32780.0,0.0
135820.0,1.0,0.0,0.0,33.0,2.0,-0.0,0.0,1.0,-2.0,-2.0,-81.0,97744.0,-200.0,4598.0,47390.0,62267.0,109375.0,0.0,0.0,231756.0,0.0,0.0,0.0
10000.0,1.0,1.0,1.0,21.0,7.0,-2.0,7.0,3.0,-2.0,-2.0,-81.0,276115.0,-200.0,22193.0,-232.0,10269.0,0.0,0.0,0.0,566697.0,0.0,69209.0,1.0
186592.0,1.0,0.0,1.0,27.0,-0.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,71159.0,-200.0,69816.0,25347.0,64009.0,0.0,0.0,0.0,127929.0,0.0,216498.0,0.0
544672.0,1.0,0.0,0.0,30.0,2.0,-1.0,-1.0,3.0,-2.0,-2.0,14313.0,64239.0,-200.0,1656.0,36785.0,77896.0,69887.0,0.0,0.0,237977.0,71379.0,0.0,0.0
102781.0,1.0,0.0,1.0,35.0,3.0,-0.0,2.0,4.0,-2.0,-2.0,-81.0,102020.0,-200.0,12963.0,29796.0,176747.0,168056.0,0.0,0.0,546765.0,0.0,0.0,0.0
231247.0,1.0,0.0,1.0,23.0,3.0,-2.0,1.0,-0.0,-2.0,-2.0,-81.0,64861.0,-200.0,-212.0,65471.0,62257.0,0.0,0.0,0.0,59436.0,139720.0,298829.0,0.0
265731.0,1.0,1.0,1.0,21.0,3.0,-1.0,5.0,-1.0,-2.0,0.0,-81.0,122182.0,-200.0,109622.0,115132.0,5632.0,0.0,0.0,0.0,267713.0,67504.0,378834.0,0.0
464117.0,1.0,0.0,0.0,28.0,2.0,-2.0,-2.0,4.0,-2.0,-1.0,41188.0,93763.0,-200.0,29667.0,-232.0,7462.0,0.0,1303.0,0.0,48997.0,63277.0,0.0,0.0
10000.0,1.0,0.0,0.0,30.0,3.0,-2.0,0.0,3.0,-2.0,-2.0,27688.0,113198.0,-200.0,624.0,-232.0,19610.0,0.0,0.0,0.0,128704.0,0.0,62828.0,0.0
331367.0,1.0,0.0,0.0,31.0,0.0,-0.0,-1.0,2.0,-2.0,-2.0,51048.0,65265.0,-200.0,12848.0,21416.0,35228.0,0.0,0.0,0.0,108785.0,11697.0,17830.0,0.0
113642.0,1.0,0.0,0.0,28.0,-0.0,-2.0,1.0,3.0,-2.0,-2.0,102008.0,77917.0,-200.0,-212.0,-232.0,63189.0,0.0,0.0,0.0,55183.0,53258.0,136124.0,0.0
48188.0,1.0,0.0,0.0,27.0,1.0,-2.0,1.0,1.0,-2.0,-2.0,49054.0,142329.0,-200.0,79774.0,17422.0,52410.0,0.0,0.0,0.0,269041.0,0.0,0.0,0.0
322150.0,1.0,0.0,0.0,22.0,2.0,-2.0,1.0,1.0,-2.0,-1.0,90111.0,98663.0,-200.0,10538.0,16392.0,3800.0,0.0,0.0,0.0,73353.0,95519.0,145946.0,0.0
369928.0,1.0,0.0,0.0,21.0,4.0,-2.0,2.0,1.0,-2.0,-1.0,107073.0,53819.0,-200.0,18549.0,25726.0,9086.0,0.0,184955.0,0.0,0.0,136134.0,256623.0,0.0
34743.0,1.0,0.0,0.0,21.0,4.0,-2.0,5.0,2.0,-2.0,-1.0,257082.0,206958.0,-200.0,24011.0,-232.0,-331.0,0.0,0.0,0.0,77755.0,105474.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,4.0,-2.0,2.0,1.0,-2.0,-2.0,124744.0,67437.0,-200.0,37364.0,-232.0,23381.0,0.0,0.0,0.0,0.0,25516.0,180965.0,0.0
178484.0,1.0,0.0,1.0,29.0,-0.0,-1.0,1.0,0.0,-2.0,-2.0,-81.0,74773.0,-200.0,35222.0,44705.0,44474.0,0.0,0.0,0.0,106976.0,0.0,213628.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,3.0,2.0,-2.0,1.0,156444.0,158723.0,-200.0,118918.0,-232.0,-331.0,0.0,0.0,0.0,74708.0,0.0,0.0,0.0
10000.0,1.0,1.0,2.0,23.0,3.0,-2.0,5.0,3.0,-2.0,-2.0,-81.0,81961.0,-200.0,39922.0,-232.0,70958.0,0.0,0.0,0.0,277558.0,54653.0,549683.0,1.0
305103.0,1.0,0.0,1.0,34.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,-81.0,93646.0,-200.0,-212.0,71896.0,99784.0,112962.0,0.0,0.0,304755.0,63338.0,45737.0,0.0
134676.0,1.0,0.0,0.0,23.0,3.0,-2.0,2.0,2.0,-2.0,-2.0,99946.0,118699.0,-200.0,79088.0,8910.0,-331.0,0.0,0.0,0.0,124654.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,1.0,1.0,-2.0,-2.0,115371.0,-200.0,-200.0,-212.0,-232.0,94607.0,163203.0,0.0,11520.0,0.0,40956.0,217534.0,0.0
10000.0,1.0,1.0,0.0,28.0,3.0,-2.0,1.0,-0.0,-2.0,0.0,4782.0,146080.0,-200.0,96735.0,17063.0,-331.0,0.0,0.0,0.0,142687.0,7244.0,50753.0,0.0
305772.0,1.0,0.0,0.0,31.0,1.0,-1.0,1.0,2.0,-2.0,-2.0,33428.0,99402.0,-200.0,14764.0,69288.0,58312.0,50407.0,0.0,0.0,323013.0,56239.0,4229.0,0.0
206632.0,1.0,0.0,1.0,21.0,1.0,-2.0,3.0,-1.0,-2.0,-1.0,-81.0,106765.0,-200.0,47941.0,84908.0,35207.0,0.0,0.0,0.0,119600.0,42587.0,359798.0,0.0
10000.0,1.0,1.0,1.0,37.0,4.0,2.0,3.0,10.0,-2.0,-2.0,-81.0,203617.0,-200.0,57791.0,-232.0,-331.0,0.0,0.0,0.0,503205.0,0.0,0.0,0.0
18287.0,1.0,0.0,0.0,30.0,3.0,-2.0,1.0,-0.0,-2.0,-2.0,11559.0,184351.0,-200.0,91136.0,56098.0,30357.0,0.0,0.0,0.0,417283.0,64720.0,0.0,0.0
80168.0,1.0,0.0,1.0,23.0,1.0,-2.0,1.0,-1.0,-2.0,-0.0,50419.0,133740.0,-200.0,54120.0,43996.0,-331.0,0.0,9942.0,0.0,44719.0,20143.0,168438.0,0.0
186271.0,1.0,0.0,0.0,21.0,3.0,-2.0,4.0,5.0,-2.0,-0.0,283044.0,152700.0,-200.0,93151.0,-232.0,-331.0,0.0,0.0,0.0,200055.0,40130.0,0.0,0.0
249410.0,1.0,0.0,0.0,33.0,-0.0,1.0,0.0,2.0,-2.0,-2.0,65883.0,71494.0,-200.0,23391.0,25081.0,9887.0,0.0,0.0,0.0,134867.0,5920.0,102378.0,0.0
10000.0,1.0,0.0,0.0,26.0,6.0,2.0,3.0,7.0,-2.0,-2.0,4928.0,195515.0,-200.0,36863.0,-232.0,-331.0,0.0,0.0,0.0,343494.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,8.0,-2.0,7.0,1.0,-2.0,-0.0,378388.0,194867.0,-200.0,100448.0,-232.0,-331.0,0.0,0.0,0.0,11541.0,1949.0,0.0,0.0
10000.0,1.0,2.0,1.0,38.0,5.0,-2.0,3.0,2.0,-2.0,-1.0,-81.0,275850.0,-200.0,98953.0,-232.0,19474.0,0.0,0.0,0.0,636419.0,0.0,36277.0,1.0
10000.0,1.0,0.0,0.0,29.0,3.0,-1.0,2.0,1.0,-2.0,0.0,-81.0,143506.0,-200.0,76706.0,7805.0,11425.0,0.0,0.0,0.0,229430.0,0.0,26043.0,0.0
155822.0,1.0,0.0,0.0,31.0,1.0,-1.0,-1.0,1.0,-2.0,-1.0,10136.0,81927.0,-200.0,27534.0,28150.0,46367.0,13902.0,0.0,0.0,79373.0,0.0,24210.0,0.0
10000.0,1.0,3.0,1.0,36.0,1.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,213233.0,-200.0,110368.0,-232.0,-331.0,0.0,0.0,0.0,323679.0,0.0,81200.0,0.0
121561.0,1.0,0.0,1.0,21.0,6.0,-2.0,4.0,-2.0,-2.0,1.0,-81.0,154514.0,-200.0,69624.0,162572.0,39081.0,140940.0,0.0,0.0,189387.0,142479.0,140795.0,0.0
11195.0,1.0,0.0,1.0,34.0,4.0,0.0,2.0,3.0,-2.0,-2.0,-81.0,165884.0,-200.0,-212.0,-232.0,8322.0,0.0,0.0,0.0,323600.0,0.0,54551.0,0.0
264409.0,1.0,0.0,0.0,21.0,3.0,-1.0,2.0,-0.0,-2.0,-1.0,24645.0,85098.0,-200.0,30039.0,73671.0,29365.0,12715.0,0.0,0.0,70196.0,9814.0,73218.0,0.0
10000.0,1.0,1.0,1.0,30.0,3.0,0.0,4.0,3.0,-2.0,-1.0,-81.0,208246.0,-200.0,129902.0,-232.0,7347.0,0.0,0.0,0.0,533446.0,0.0,0.0,0.0
10000.0,1.0,0.0,1.0,23.0,6.0,-1.0,4.0,0.0,-2.0,-0.0,-81.0,166697.0,-200.0,8903.0,21698.0,-331.0,26310.0,0.0,0.0,236884.0,82375.0,203018.0,1.0
10000.0,1.0,0.0,1.0,21.0,4.0,-2.0,4.0,2.0,-2.0,-0.0,44709.0,174464.0,-200.0,122039.0,-232.0,-331.0,0.0,0.0,0.0,232220.0,0.0,0.0,0.0
101705.0,1.0,0.0,0.0,24.0,5.0,-2.0,3.0,-2.0,-2.0,-0.0,-81.0,160584.0,-200.0,63189.0,132107.0,62344.0,194353.0,0.0,0.0,383688.0,110254.0,19724.0,0.0
10000.0,1.0,1.0,0.0,21.0,3.0,-2.0,6.0,-2.0,-2.0,1.0,5984.0,270992.0,-200.0,146218.0,74936.0,42837.0,0.0,0.0,0.0,535930.0,2723.0,0.0,0.0
308339.0,1.0,1.0,0.0,33.0,-2.0,1.0,1.0,4.0,-2.0,-2.0,58718.0,52030.0,-200.0,91195.0,-232.0,44984.0,0.0,0.0,0.0,252712.0,0.0,162058.0,0.0
303447.0,1.0,0.0,0.0,21.0,3.0,-2.0,2.0,-0.0,-2.0,-1.0,80621.0,117506.0,-200.0,56928.0,69226.0,8352.0,0.0,0.0,0.0,169678.0,41669.0,43872.0,0.0
10000.0,1.0,0.0,0.0,21.0,4.0,-2.0,2.0,0.0,-2.0,2.0,132438.0,192501.0,-200.0,161196.0,-232.0,-331.0,0.0,0.0,0.0,83981.0,0.0,0.0,0.0
42613.0,1.0,0.0,0.0,23.0,5.0,-2.0,1.0,0.0,-2.0,-2.0,20058.0,42299.0,-200.0,864.0,48718.0,125323.0,357819.0,0.0,0.0,118107.0,86609.0,62063.0,0.0
178751.0,1.0,0.0,2.0,21.0,1.0,-2.0,5.0,-2.0,-2.0,0.0,16089.0,115149.0,-200.0,143255.0,82243.0,29494.0,0.0,0.0,0.0,192388.0,0.0,406739.0,0.0
29644.0,1.0,0.0,1.0,21.0,2.0,-2.0,2.0,-2.0,-2.0,0.0,65686.0,159880.0,-200.0,79850.0,37378.0,-331.0,0.0,73181.0,0.0,64942.0,19651.0,186602.0,0.0
57341.0,1.0,0.0,0.0,27.0,-1.0,-2.0,2.0,3.0,-2.0,-2.0,71096.0,53573.0,-200.0,-212.0,-232.0,99154.0,0.0,0.0,0.0,116559.0,77589.0,399392.0,0.0
71852.0,1.0,0.0,0.0,21.0,1.0,-1.0,3.0,2.0,-2.0,1.0,265599.0,177400.0,-200.0,125009.0,-232.0,-331.0,0.0,0.0,0.0,184057.0,0.0,0.0,0.0
159531.0,1.0,0.0,0.0,21.0,5.0,-2.0,4.0,-0.0,-2.0,-0.0,108708.0,64858.0,-200.0,45069.0,42011.0,3661.0,0.0,112068.0,0.0,0.0,44336.0,224290.0,0.0
577120.0,1.0,1.0,1.0,22.0,2.0,2.0,5.0,2.0,-2.0,-2.0,115144.0,103651.0,-200.0,99613.0,79915.0,-331.0,0.0,0.0,0.0,436845.0,116778.0,211411.0,0.0
133253.0,1.0,0.0,0.0,32.0,3.0,-2.0,1.0,0.0,-2.0,-2.0,-81.0,100982.0,-200.0,23646.0,91515.0,126951.0,238103.0,0.0,0.0,351316.0,25140.0,0.0,0.0
10000.0,1.0,1.0,1.0,40.0,4.0,5.0,4.0,9.0,-2.0,-2.0,-81.0,181768.0,-200.0,10768.0,-232.0,101081.0,0.0,0.0,0.0,728340.0,0.0,3040.0,0.0
234286.0,1.0,0.0,0.0,24.0,2.0,-2.0,3.0,1.0,-2.0,-2.0,-81.0,93837.0,-200.0,-212.0,68302.0,127934.0,112840.0,0.0,0.0,226386.0,224265.0,277947.0,0.0
10000.0,1.0,1.0,0.0,21.0,5.0,-2.0,5.0,1.0,-2.0,-1.0,102891.0,154380.0,-200.0,129229.0,-232.0,-331.0,0.0,0.0,0.0,275106.0,48447.0,171164.0,0.0
113922.0,1.0,1.0,1.0,21.0,3.0,-2.0,6.0,3.0,-2.0,-1.0,216129.0,147754.0,-200.0,223858.0,-232.0,-331.0,0.0,0.0,0.0,324890.0,0.0,91370.0,0.0
261925.0,1.0,0.0,1.0,21.0,1.0,-2.0,4.0,-0.0,-2.0,-2.0,22558.0,112089.0,-200.0,-212.0,71542.0,16243.0,0.0,49566.0,0.0,136048.0,155306.0,471112.0,0.0
322922.0,1.0,0.0,0.0,31.0,1.0,-0.0,-0.0,1.0,-2.0,-2.0,27155.0,64601.0,-200.0,7243.0,58740.0,60702.0,38751.0,0.0,0.0,176765.0,25743.0,27402.0,0.0
158773.0,1.0,0.0,0.0,24.0,2.0,-2.0,0.0,4.0,-2.0,-2.0,148110.0,97508.0,-200.0,80256.0,-232.0,-331.0,0.0,0.0,0.0,73709.0,35406.0,105193.0,0.0
21975.0,1.0,0.0,0.0,29.0,1.0,-2.0,-0.0,-1.0,-2.0,-0.0,33774.0,108995.0,-200.0,47849.0,41723.0,37724.0,16927.0,0.0,0.0,107729.0,0.0,9116.0,0.0
10000.0,1.0,2.0,0.0,21.0,4.0,-2.0,6.0,1.0,-2.0,-1.0,168687.0,135838.0,-200.0,145957.0,-232.0,3218.0,0.0,0.0,0.0,248284.0,38288.0,306473.0,0.0
63806.0,1.0,0.0,0.0,27.0,1.0,-2.0,0.0,3.0,-2.0,-2.0,96751.0,172950.0,-200.0,123287.0,-232.0,-331.0,0.0,0.0,0.0,167757.0,0.0,0.0,0.0
76870.0,1.0,1.0,1.0,32.0,-1.0,-2.0,1.0,1.0,-2.0,-2.0,28224.0,135306.0,-200.0,12233.0,7473.0,693.0,0.0,0.0,0.0,141769.0,528.0,190039.0,0.0
10000.0,1.0,1.0,2.0,36.0,1.0,0.0,4.0,5.0,-2.0,-2.0,-81.0,135935.0,-200.0,47859.0,-232.0,139518.0,0.0,0.0,0.0,619151.0,0.0,248099.0,0.0
93398.0,1.0,0.0,0.0,22.0,1.0,-1.0,2.0,1.0,-2.0,-1.0,46759.0,78510.0,-200.0,92809.0,19579.0,18716.0,0.0,0.0,0.0,66514.0,0.0,105935.0,0.0
10000.0,1.0,0.0,0.0,23.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,140916.0,156867.0,-200.0,-212.0,-232.0,47127.0,0.0,0.0,0.0,161426.0,84125.0,107996.0,0.0
49305.0,1.0,0.0,0.0,27.0,5.0,-2.0,2.0,-0.0,-2.0,-1.0,-81.0,147858.0,-200.0,35020.0,75771.0,68849.0,213001.0,0.0,0.0,329184.0,31582.0,0.0,0.0
10000.0,1.0,0.0,1.0,24.0,6.0,-2.0,3.0,0.0,-2.0,-1.0,-81.0,156869.0,-200.0,30230.0,-232.0,35356.0,50443.0,0.0,0.0,245645.0,50091.0,253943.0,1.0
177646.0,1.0,0.0,0.0,26.0,-1.0,-0.0,2.0,3.0,-2.0,-1.0,195368.0,126795.0,-200.0,149066.0,-232.0,-331.0,0.0,0.0,0.0,254154.0,0.0,60355.0,0.0
10000.0,1.0,0.0,1.0,27.0,8.0,-2.0,4.0,-1.0,-2.0,-2.0,-81.0,189358.0,-200.0,34290.0,150554.0,146100.0,487046.0,0.0,0.0,642076.0,81910.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,8.0,-1.0,6.0,2.0,-2.0,-0.0,95325.0,168922.0,-200.0,89152.0,-232.0,-331.0,20008.0,0.0,0.0,213997.0,0.0,49763.0,0.0
114724.0,1.0,0.0,0.0,21.0,6.0,-2.0,3.0,1.0,-2.0,-2.0,112722.0,60918.0,-200.0,-212.0,-232.0,93397.0,86908.0,0.0,0.0,0.0,243120.0,334507.0,0.0
253317.0,1.0,0.0,1.0,24.0,2.0,-1.0,2.0,1.0,-2.0,-2.0,61666.0,59394.0,-200.0,-212.0,34546.0,18099.0,0.0,0.0,0.0,53191.0,106884.0,307109.0,0.0
266672.0,1.0,0.0,1.0,38.0,-2.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,81453.0,-200.0,16267.0,34352.0,138350.0,0.0,0.0,0.0,425109.0,0.0,178627.0,0.0
43545.0,1.0,0.0,1.0,36.0,-0.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,90096.0,-200.0,55908.0,47835.0,136549.0,11697.0,0.0,0.0,376110.0,0.0,122679.0,0.0
35031.0,1.0,1.0,1.0,35.0,0.0,-0.0,1.0,3.0,-2.0,-2.0,-81.0,95235.0,-200.0,25624.0,-232.0,53807.0,0.0,0.0,0.0,225835.0,0.0,70047.0,0.0
177892.0,1.0,0.0,1.0,26.0,2.0,-2.0,1.0,0.0,-2.0,-2.0,-81.0,75382.0,-200.0,-212.0,23313.0,24712.0,0.0,178000.0,0.0,21427.0,192836.0,439960.0,1.0
10000.0,1.0,2.0,1.0,21.0,-1.0,-2.0,4.0,4.0,-2.0,-1.0,231525.0,162992.0,-200.0,270427.0,-232.0,-331.0,0.0,0.0,0.0,342178.0,0.0,31306.0,0.0
198927.0,1.0,0.0,0.0,30.0,0.0,-1.0,-0.0,2.0,-2.0,-1.0,67006.0,103119.0,-200.0,41289.0,-232.0,-331.0,0.0,0.0,0.0,76543.0,2444.0,66158.0,0.0
137890.0,1.0,0.0,1.0,35.0,-0.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,121472.0,-200.0,6390.0,7433.0,109857.0,0.0,0.0,0.0,393786.0,0.0,58337.0,0.0
73159.0,1.0,0.0,0.0,24.0,1.0,-2.0,-0.0,1.0,-2.0,1.0,147070.0,140500.0,-200.0,90496.0,-232.0,-331.0,0.0,0.0,0.0,66378.0,0.0,0.0,0.0
218622.0,1.0,0.0,0.0,21.0,2.0,-1.0,2.0,1.0,-2.0,-1.0,104201.0,60386.0,-200.0,35064.0,30550.0,25944.0,0.0,0.0,0.0,59085.0,40290.0,238427.0,0.0
267692.0,1.0,0.0,0.0,21.0,5.0,-1.0,6.0,3.0,-2.0,-1.0,178895.0,66964.0,-200.0,119309.0,-232.0,-331.0,0.0,65707.0,0.0,99188.0,61524.0,264402.0,0.0
10000.0,1.0,0.0,0.0,21.0,2.0,-1.0,6.0,6.0,-2.0,-2.0,152019.0,75672.0,-200.0,-212.0,-232.0,64670.0,0.0,0.0,0.0,213164.0,51900.0,373346.0,0.0
166400.0,1.0,0.0,0.0,29.0,4.0,-2.0,3.0,-1.0,-2.0,-2.0,-81.0,173461.0,-200.0,14993.0,144190.0,66361.0,230544.0,0.0,0.0,467551.0,178653.0,41667.0,0.0
101627.0,1.0,2.0,1.0,39.0,-2.0,-1.0,1.0,3.0,-2.0,-2.0,-81.0,86201.0,-200.0,98406.0,21931.0,76037.0,0.0,0.0,0.0,426134.0,0.0,252776.0,0.0
124763.0,1.0,0.0,0.0,28.0,5.0,-1.0,3.0,2.0,-2.0,-2.0,-81.0,129646.0,-200.0,41797.0,46109.0,44719.0,261915.0,0.0,0.0,369862.0,0.0,0.0,0.0
14884.0,1.0,1.0,0.0,21.0,4.0,-2.0,4.0,-0.0,-2.0,1.0,109585.0,141324.0,-200.0,125041.0,27039.0,-331.0,0.0,8061.0,0.0,70396.0,0.0,24434.0,0.0
10000.0,1.0,0.0,1.0,21.0,4.0,-2.0,5.0,1.0,-2.0,-1.0,64913.0,132298.0,-200.0,118293.0,-232.0,8773.0,0.0,0.0,0.0,222722.0,0.0,224962.0,0.0
68890.0,1.0,0.0,1.0,23.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,65177.0,92675.0,-200.0,25181.0,4078.0,-331.0,0.0,21701.0,0.0,26244.0,70927.0,260516.0,0.0
167392.0,1.0,0.0,0.0,32.0,1.0,-2.0,-1.0,3.0,-2.0,-2.0,51727.0,88277.0,-200.0,7848.0,-232.0,5583.0,0.0,0.0,0.0,21761.0,73365.0,118849.0,0.0
10000.0,1.0,0.0,0.0,29.0,5.0,-2.0,2.0,-1.0,-2.0,-2.0,-81.0,87585.0,-200.0,67961.0,36068.0,158847.0,366759.0,0.0,0.0,330183.0,93083.0,192924.0,0.0
62952.0,1.0,0.0,0.0,21.0,1.0,-2.0,2.0,2.0,-2.0,-0.0,178785.0,148449.0,-200.0,88708.0,-232.0,-331.0,0.0,0.0,0.0,89230.0,0.0,0.0,0.0
132722.0,1.0,0.0,1.0,36.0,4.0,-2.0,1.0,3.0,-2.0,-2.0,-81.0,205521.0,-200.0,-212.0,461.0,19494.0,0.0,0.0,0.0,430709.0,100863.0,0.0,1.0
10000.0,1.0,0.0,1.0,21.0,4.0,-2.0,5.0,1.0,-2.0,-2.0,43294.0,178870.0,-200.0,26632.0,-232.0,11006.0,0.0,0.0,0.0,201933.0,44201.0,323461.0,1.0
10000.0,1.0,0.0,0.0,30.0,3.0,-1.0,2.0,4.0,-2.0,-2.0,-81.0,142360.0,-200.0,51320.0,-232.0,31402.0,10897.0,0.0,0.0,324762.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,25.0,-0.0,-2.0,3.0,-0.0,-2.0,-1.0,49567.0,193536.0,-200.0,109770.0,38816.0,86885.0,0.0,0.0,0.0,476367.0,0.0,8488.0,0.0
